CreditScore,Age,Balance,NumOfProducts,IsActiveMember,Exited,ZeroBalance,ProductActivity,BalanceSalaryRatio,TenureAgeRatio,Gender_Encoded,Geography_Germany,Geography_Spain
507,36,83543.37,1,0,0,0,0,0.5961616559067182,0.125,1,0.0,0.0
732,50,145338.76,1,0,1,0,0,1.5808499506727969,0.13,1,1.0,0.0
818,31,186796.37,1,0,0,0,0,1.0479246341294703,0.04838709677419355,0,0.0,0.0
660,35,58641.43,1,1,0,0,1,0.2951624833874485,0.24285714285714285,1,1.0,0.0
773,41,0.0,1,0,1,1,0,0.0,0.13414634146341464,0,0.0,1.0
640,44,137148.68,1,0,0,0,0,1.484582117232565,0.07954545454545454,1,0.0,0.0
505,49,80001.23,1,0,0,0,0,0.5918077607144963,0.15306122448979592,1,0.0,0.0
714,21,86402.52,2,0,0,0,0,3.1612694321845165,0.30952380952380953,1,1.0,0.0
468,42,0.0,2,0,0,1,0,0.0,0.13095238095238096,0,0.0,0.0
611,51,122874.74,1,1,0,0,1,0.8210838061883956,0.029411764705882353,1,0.0,1.0
705,25,97544.29,1,1,0,0,1,1.6287744737481453,0.02,1,0.0,0.0
646,46,170826.55,2,0,0,0,0,3.7925788458498584,0.03260869565217391,1,1.0,0.0
667,48,97133.92,2,0,1,0,0,0.8571817112179316,0.03125,0,1.0,0.0
511,41,153895.65,1,1,0,0,1,3.937116158698663,0.2073170731707317,0,1.0,0.0
653,43,0.0,2,1,0,1,2,0.0,0.1511627906976744,0,0.0,0.0
675,57,0.0,2,1,0,1,2,0.0,0.14912280701754385,0,0.0,0.0
523,32,0.0,2,0,0,1,0,0.0,0.140625,1,0.0,1.0
567,49,134956.02,1,0,1,0,0,1.4363924200179574,0.11224489795918367,0,1.0,0.0
741,39,143637.58,2,1,0,0,2,0.8244199318298148,0.19230769230769232,1,0.0,1.0
456,32,147506.25,1,1,0,0,1,1.089409314800915,0.296875,1,0.0,1.0
598,64,0.0,2,0,1,1,0,0.0,0.0234375,1,0.0,0.0
667,43,190227.46,1,0,1,0,0,1.9508699911310787,0.19767441860465115,1,0.0,0.0
548,32,172448.77,1,0,1,0,0,0.9168672721347932,0.078125,0,0.0,0.0
725,41,113980.21,1,1,0,0,1,0.9766502363861095,0.18292682926829268,1,0.0,0.0
717,53,0.0,2,1,0,1,2,0.0,0.12264150943396226,1,0.0,0.0
594,38,0.0,2,0,0,1,0,0.0,0.11842105263157894,1,0.0,0.0
678,25,76968.12,2,1,0,0,2,0.5852967908192317,0.42,0,1.0,0.0
545,38,88293.13,2,1,0,0,2,3.6328716114047306,0.039473684210526314,1,0.0,0.0
636,48,170833.46,1,0,1,0,0,1.5458463606611017,0.03125,0,0.0,0.0
603,44,108122.39,2,0,1,0,0,0.9966177319004551,0.14772727272727273,1,1.0,0.0
435,36,0.0,1,1,0,1,1,0.0,0.125,1,0.0,0.0
535,40,0.0,1,1,0,1,1,0.0,0.2125,0,0.0,0.0
629,45,129818.39,3,0,1,0,0,14.082300361770562,0.16666666666666666,0,1.0,0.0
722,35,163943.89,2,1,0,0,2,10.879416796401664,0.07142857142857142,0,0.0,0.0
561,28,0.0,2,0,0,1,0,0.0,0.26785714285714285,1,0.0,0.0
645,38,101430.3,2,1,0,0,2,23.04542728090664,0.14473684210526316,0,0.0,0.0
501,39,117301.66,1,0,0,0,0,0.6444191917735258,0.24358974358974358,0,0.0,0.0
502,32,173340.83,1,1,0,0,1,1.4119732871638035,0.046875,0,1.0,0.0
652,42,0.0,2,1,0,1,2,0.0,0.10714285714285714,0,0.0,1.0
574,33,134348.57,1,0,0,0,0,2.1269467469242063,0.10606060606060606,0,0.0,0.0
518,45,105525.65,2,1,0,0,2,1.4373014231001144,0.2111111111111111,0,0.0,0.0
749,60,0.0,1,0,1,1,0,0.0,0.10833333333333334,0,0.0,0.0
679,43,0.0,3,0,1,1,0,0.0,0.10465116279069768,0,0.0,0.0
565,36,106192.1,1,0,0,0,0,0.7099513366363013,0.18055555555555555,1,0.0,0.0
643,45,45144.43,1,0,1,0,0,0.7410658942215008,0.1,0,0.0,0.0
515,65,92113.61,1,1,0,0,1,0.6461876039683947,0.11538461538461539,1,0.0,0.0
521,25,0.0,2,1,0,1,2,0.0,0.3,1,0.0,0.0
739,38,128366.44,1,0,0,0,0,10.030642089857103,0.013157894736842105,1,0.0,1.0
585,42,0.0,2,1,0,1,2,0.0,0.05952380952380952,1,0.0,0.0
733,74,106545.53,1,1,0,0,1,0.7916269474431272,0.0472972972972973,1,1.0,0.0
542,43,145618.37,1,1,0,0,1,14.067042835310778,0.19767441860465115,0,0.0,0.0
788,37,141541.25,1,0,0,0,0,2.144100813354446,0.22972972972972974,1,0.0,1.0
435,32,57017.06,2,1,0,0,2,9.65064292980327,0.078125,1,1.0,0.0
577,42,0.0,1,0,0,1,0,0.0,0.2261904761904762,1,0.0,0.0
703,51,0.0,3,1,1,1,3,0.0,0.06862745098039216,0,0.0,0.0
728,35,125884.95,2,0,1,0,0,2.3157634967757557,0.24285714285714285,0,1.0,0.0
728,32,61825.5,1,1,0,0,1,0.39599764113494795,0.171875,1,1.0,0.0
718,35,0.0,2,0,0,1,0,0.0,0.24285714285714285,1,0.0,0.0
621,40,0.0,1,0,0,1,0,0.0,0.1625,0,0.0,0.0
523,40,102967.41,1,0,1,0,0,0.8000383052156474,0.0625,0,0.0,0.0
657,25,171770.55,1,0,0,0,0,7.551515617787351,0.1,1,1.0,0.0
727,40,93051.64,2,0,1,0,0,1.2947880585492701,0.0375,1,1.0,0.0
643,36,161064.64,2,1,0,0,2,1.9107073162109343,0.20833333333333334,1,0.0,0.0
645,48,90612.34,1,1,0,0,1,0.6075651134272178,0.15625,0,0.0,0.0
568,28,145105.64,2,0,0,0,0,0.7822823545686615,0.19642857142857142,1,0.0,0.0
599,58,0.0,1,0,1,1,0,0.0,0.07758620689655173,1,0.0,0.0
672,45,0.0,1,1,1,1,1,0.0,0.2111111111111111,0,0.0,0.0
685,33,174912.72,1,1,0,0,1,3.9813026676202283,0.19696969696969696,1,0.0,0.0
516,46,104947.72,1,0,1,0,0,0.9063605959914587,0.03260869565217391,0,0.0,0.0
685,31,135213.71,1,1,0,0,1,1.075016370075978,0.3387096774193548,1,0.0,1.0
806,25,0.0,2,0,0,1,0,0.0,0.3,1,0.0,1.0
604,36,116229.85,2,1,0,0,2,1.459543604156898,0.18055555555555555,1,0.0,0.0
648,53,111201.41,1,1,0,0,1,0.9149119626431045,0.12264150943396226,0,0.0,1.0
545,32,0.0,1,0,0,1,0,0.0,0.140625,0,0.0,1.0
756,27,131899.0,1,0,0,0,0,1.4136586180401571,0.05555555555555555,1,1.0,0.0
569,35,124525.52,1,1,0,0,1,0.6425638502750177,0.3,1,0.0,0.0
596,47,0.0,1,0,0,1,0,0.0,0.13829787234042554,1,0.0,0.0
475,39,0.0,1,1,1,1,1,0.0,0.16666666666666666,1,0.0,0.0
646,45,47134.75,1,1,0,0,1,0.823495075950287,0.07777777777777778,0,0.0,0.0
784,35,0.0,2,0,0,1,0,0.0,0.1,1,0.0,1.0
552,45,0.0,2,0,0,1,0,0.0,0.2111111111111111,1,0.0,1.0
729,44,0.0,2,1,0,1,2,0.0,0.125,1,0.0,0.0
609,61,0.0,1,0,1,1,0,0.0,0.02459016393442623,1,0.0,1.0
555,51,0.0,3,0,1,1,0,0.0,0.10784313725490197,1,0.0,0.0
572,19,138657.08,1,1,0,0,1,8.578767814032451,0.07894736842105263,0,1.0,0.0
785,34,70302.48,1,1,0,0,1,1.0247971760326617,0.27941176470588236,0,0.0,0.0
714,36,101609.01,2,1,0,0,2,35.476218007762185,0.041666666666666664,0,1.0,0.0
738,35,0.0,1,1,0,1,1,0.0,0.1,1,0.0,1.0
639,38,130170.82,1,1,0,0,1,0.8701221960176369,0.14473684210526316,1,1.0,0.0
520,61,133802.29,2,1,0,0,2,1.4816707290104947,0.13934426229508196,1,1.0,0.0
764,24,106234.02,1,0,0,0,0,0.9183646794213355,0.3125,0,0.0,0.0
661,39,132628.98,1,0,0,0,0,3.41706878014885,0.16666666666666666,1,0.0,1.0
564,41,103522.75,2,1,0,0,2,3.014709715220589,0.23170731707317074,1,1.0,0.0
708,42,192390.52,2,0,0,0,0,35.476218007762185,0.20238095238095238,0,1.0,0.0
512,36,0.0,1,1,1,1,1,0.0,0.041666666666666664,1,0.0,1.0
592,37,0.0,3,1,0,1,3,0.0,0.25675675675675674,1,0.0,1.0
619,38,0.0,2,1,0,1,2,0.0,0.09210526315789473,0,0.0,0.0
775,52,109922.61,1,1,1,0,1,1.1352789257905451,0.16346153846153846,1,0.0,0.0
850,44,128605.32,1,1,0,0,1,0.7516506406884508,0.125,0,1.0,0.0
577,37,0.0,1,1,0,1,1,0.0,0.12162162162162163,0,0.0,0.0
724,37,68598.56,1,0,0,0,0,0.4345426330111611,0.28378378378378377,0,0.0,0.0
710,35,106518.52,1,1,0,0,1,0.8324828505134042,0.04285714285714286,1,0.0,1.0
696,31,0.0,2,0,0,1,0,0.0,0.27419354838709675,0,0.0,0.0
376,46,0.0,1,0,1,1,0,0.0,0.14130434782608695,0,0.0,0.0
675,29,121326.42,1,0,0,0,0,0.9090946010790469,0.29310344827586204,0,1.0,0.0
745,36,67226.37,1,0,0,0,0,0.514000012233295,0.2361111111111111,1,0.0,0.0
697,25,82931.85,2,1,0,0,2,0.646013067353987,0.22,0,0.0,1.0
599,39,0.0,1,0,1,1,0,0.0,0.11538461538461539,0,0.0,1.0
715,38,118590.41,1,1,1,0,1,20.85960666083864,0.14473684210526316,0,0.0,0.0
659,67,145981.87,1,1,0,0,1,1.1139895546693406,0.06716417910447761,1,0.0,0.0
684,48,73309.38,1,0,1,0,0,3.4532105096060453,0.07291666666666667,0,0.0,0.0
635,48,130796.33,2,1,0,0,2,3.0241017033014037,0.17708333333333334,0,0.0,0.0
789,33,151607.56,1,0,0,0,0,34.53160532069971,0.25757575757575757,1,1.0,0.0
571,66,111577.01,1,1,0,0,1,0.589503357321624,0.14393939393939395,0,1.0,0.0
694,39,107042.74,1,1,0,0,1,1.0465124964315464,0.01282051282051282,1,0.0,1.0
665,42,156371.61,2,1,1,0,2,0.9974209690594105,0.05952380952380952,0,0.0,1.0
706,44,129605.99,1,0,0,0,0,1.855052257527178,0.10227272727272728,0,0.0,0.0
807,43,0.0,2,1,0,1,2,0.0,0.011627906976744186,0,0.0,1.0
771,67,0.0,2,1,0,1,2,0.0,0.12686567164179105,0,0.0,1.0
531,27,132576.25,1,0,0,0,0,18.352397313370027,0.3148148148148148,1,0.0,1.0
629,37,129101.3,1,1,0,0,1,5.385429785089726,0.17567567567567569,0,0.0,0.0
850,31,108822.4,1,1,0,0,1,0.8233248957380598,0.04838709677419355,0,1.0,0.0
685,35,137948.51,1,0,0,0,0,1.2139012064697983,0.12857142857142856,1,0.0,1.0
642,32,100433.8,1,1,0,0,1,2.525391888626461,0.234375,1,0.0,1.0
529,63,96134.11,3,0,1,0,0,0.8841222190381,0.07142857142857142,1,0.0,1.0
683,43,115888.04,1,1,1,0,1,0.9875402843404002,0.10465116279069768,0,1.0,0.0
663,42,124626.07,1,1,0,0,1,1.5976574728705029,0.13095238095238096,0,0.0,0.0
563,34,139810.34,1,1,0,0,1,0.9172775876255151,0.19117647058823528,0,0.0,0.0
637,34,0.0,2,0,0,1,0,0.0,0.27941176470588236,0,0.0,1.0
544,37,84496.71,1,0,0,0,0,1.0565642768086116,0.0945945945945946,1,0.0,0.0
649,70,116854.71,2,1,0,0,2,1.0908075374983233,0.1357142857142857,1,1.0,0.0
638,48,138333.03,1,1,0,0,1,2.901271472776716,0.21875,0,0.0,0.0
723,25,0.0,2,1,0,1,2,0.0,0.14,1,0.0,0.0
635,43,78992.75,2,0,0,0,0,0.5153953925034145,0.12790697674418605,1,1.0,0.0
750,38,97257.41,2,1,0,0,2,0.5406672543044952,0.19736842105263158,0,0.0,1.0
730,34,122453.37,2,0,0,0,0,0.8816954266431591,0.16176470588235295,1,0.0,0.0
750,36,112940.07,1,1,0,0,1,11.458075178480666,0.2361111111111111,0,0.0,1.0
586,43,132558.26,1,0,1,0,0,1.97707010055359,0.19767441860465115,0,0.0,0.0
520,38,0.0,2,0,0,1,0,0.0,0.11842105263157894,0,0.0,0.0
652,48,133297.24,1,0,0,0,0,1.7140951042861365,0.17708333333333334,0,0.0,0.0
550,46,0.0,2,0,0,1,0,0.0,0.16304347826086957,0,0.0,0.0
594,27,197041.8,1,0,0,0,0,1.2970658497806877,0.018518518518518517,1,0.0,0.0
749,44,71497.79,2,0,0,0,0,0.4732295373194391,0.011363636363636364,0,1.0,0.0
668,32,0.0,2,1,0,1,2,0.0,0.234375,1,0.0,0.0
614,35,128100.28,1,0,1,0,0,1.8443573155891477,0.18571428571428572,0,1.0,0.0
773,25,124532.78,2,1,0,0,2,10.621522153904152,0.06,1,0.0,0.0
551,31,82293.82,2,1,0,0,2,0.8987352872919881,0.3064516129032258,1,1.0,0.0
566,36,142120.91,1,0,0,0,0,1.785049041434049,0.041666666666666664,1,0.0,0.0
569,34,151839.26,1,0,1,0,0,1.4842429888873805,0.014705882352941176,1,0.0,1.0
659,31,149620.88,2,1,0,0,2,1.4313060825558948,0.24193548387096775,1,0.0,1.0
722,49,168197.66,1,0,1,0,0,1.19486935001684,0.07142857142857142,0,0.0,0.0
655,37,93147.0,2,0,0,0,0,1.4067328720792363,0.14864864864864866,1,0.0,0.0
615,35,97440.02,2,1,0,0,2,0.6969106067855791,0.07142857142857142,0,0.0,0.0
752,42,65046.08,2,1,0,0,2,0.46414977906423477,0.08333333333333333,0,1.0,0.0
661,28,95357.49,1,0,0,0,0,0.9321526342362986,0.26785714285714285,0,0.0,1.0
838,43,123105.88,2,0,0,0,0,0.8445397351372738,0.22093023255813954,1,0.0,1.0
610,29,0.0,3,1,0,1,3,0.0,0.3275862068965517,1,0.0,1.0
811,44,0.0,2,1,0,1,2,0.0,0.07954545454545454,1,0.0,1.0
587,62,121286.27,1,1,0,0,1,17.89432008639819,0.12096774193548387,1,0.0,1.0
811,28,167738.82,2,1,0,0,2,16.93575393612145,0.16071428571428573,0,1.0,0.0
759,38,104091.29,1,0,0,0,0,1.136828110858425,0.039473684210526314,0,0.0,0.0
648,42,121980.56,2,0,0,0,0,30.28300753223668,0.20238095238095238,0,1.0,0.0
788,43,0.0,2,1,0,1,2,0.0,0.2441860465116279,0,0.0,0.0
725,39,50880.98,2,1,0,0,2,0.27649018984098533,0.038461538461538464,1,1.0,0.0
646,42,175159.9,2,0,1,0,0,2.6094398133167913,0.08333333333333333,0,0.0,0.0
601,26,105514.69,2,0,0,0,0,2.10727660136217,0.28846153846153844,0,1.0,0.0
521,52,116497.31,3,0,1,0,0,2.165615002388738,0.10576923076923077,1,1.0,0.0
561,33,0.0,2,0,0,1,0,0.0,0.19696969696969696,0,0.0,1.0
564,42,99824.45,1,1,0,0,1,2.7183531032830097,0.17857142857142858,1,0.0,0.0
444,45,0.0,1,0,1,1,0,0.0,0.14444444444444443,1,0.0,0.0
650,71,0.0,1,1,0,1,1,0.0,0.007042253521126761,1,0.0,1.0
724,40,0.0,1,0,1,1,0,0.0,0.2625,1,0.0,0.0
719,35,122964.88,1,1,0,0,1,0.8895498677230496,0.1,1,0.0,1.0
548,29,0.0,2,1,0,1,2,0.0,0.15517241379310345,0,0.0,0.0
635,24,0.0,2,1,0,1,2,0.0,0.1875,1,0.0,1.0
496,43,0.0,2,1,0,1,2,0.0,0.08139534883720931,0,0.0,1.0
676,37,89634.69,1,1,1,0,1,0.5285557296677085,0.14864864864864866,0,0.0,0.0
541,40,95710.11,2,0,0,0,0,1.9507029737638804,0.1875,1,1.0,0.0
778,41,139706.31,1,0,0,0,0,2.205719961369278,0.18292682926829268,1,1.0,0.0
850,45,103909.86,1,0,1,0,0,1.7294066600969873,0.12222222222222222,0,1.0,0.0
633,31,0.0,1,0,0,1,0,0.0,0.04838709677419355,1,0.0,0.0
625,49,173434.9,1,0,1,0,0,1.0474264915259774,0.1326530612244898,1,0.0,0.0
485,32,102238.01,2,1,0,0,2,0.5269698458521347,0.203125,1,0.0,1.0
547,48,179380.74,2,1,0,0,2,2.5898082845225736,0.03125,0,0.0,0.0
642,32,0.0,2,1,0,1,2,0.0,0.109375,1,0.0,0.0
718,25,108691.95,1,0,0,0,0,1.7243939860994348,0.18,0,0.0,0.0
582,32,0.0,2,0,0,1,0,0.0,0.140625,0,0.0,0.0
628,33,0.0,2,0,0,1,0,0.0,0.19696969696969696,1,0.0,0.0
737,35,133377.8,1,1,0,0,1,2.082362560320893,0.014285714285714285,1,1.0,0.0
828,34,0.0,2,1,0,1,2,0.0,0.27941176470588236,1,0.0,1.0
609,53,0.0,1,1,0,1,1,0.0,0.19811320754716982,1,0.0,1.0
730,39,116537.6,1,0,0,0,0,0.7999527733960459,0.038461538461538464,1,0.0,0.0
631,22,0.0,2,0,0,1,0,0.0,0.1590909090909091,0,0.0,0.0
830,40,0.0,2,1,0,1,2,0.0,0.1125,1,0.0,1.0
645,29,130131.08,2,1,0,0,2,0.6623277678344891,0.05172413793103448,1,0.0,0.0
663,46,0.0,2,1,0,1,2,0.0,0.07608695652173914,1,0.0,0.0
678,30,0.0,1,0,0,1,0,0.0,0.016666666666666666,1,0.0,1.0
521,30,107316.09,1,0,0,0,0,1.668969229319315,0.08333333333333333,1,0.0,0.0
625,24,0.0,2,1,0,1,2,0.0,0.0625,0,0.0,0.0
523,30,83181.29,1,1,0,0,1,0.6019874541333635,0.05,1,0.0,0.0
714,72,0.0,1,1,0,1,1,0.0,0.04861111111111111,0,0.0,0.0
580,67,153946.14,1,1,0,0,1,20.74768191570799,0.05223880597014925,1,0.0,1.0
722,30,0.0,2,0,0,1,0,0.0,0.18333333333333332,1,0.0,0.0
630,39,135483.17,1,0,1,0,0,0.9616769897119721,0.19230769230769232,0,0.0,1.0
579,35,0.0,2,0,0,1,0,0.0,0.04285714285714286,1,0.0,0.0
670,38,119624.54,2,1,0,0,2,1.082838431647445,0.11842105263157894,0,0.0,0.0
588,34,121132.26,2,0,0,0,0,1.4010000777226521,0.19117647058823528,1,0.0,1.0
807,42,0.0,1,0,1,1,0,0.0,0.03571428571428571,0,0.0,1.0
726,48,0.0,1,0,1,1,0,0.0,0.09375,0,0.0,0.0
812,25,54817.55,1,0,0,0,0,0.4163527614908283,0.22,1,1.0,0.0
631,40,107949.45,1,0,1,0,0,2.0581158049228017,0.0875,1,1.0,0.0
682,30,0.0,1,1,0,1,1,0.0,0.15,1,0.0,0.0
625,49,80816.45,1,1,0,0,1,4.0368280586359795,0.05102040816326531,0,0.0,1.0
607,38,98205.77,1,0,0,0,0,0.5569769543623905,0.09210526315789473,1,1.0,0.0
600,50,94684.27,1,1,0,0,1,1.8753107304013812,0.13,0,0.0,1.0
602,22,141604.76,1,0,0,0,0,4.661025786192505,0.3409090909090909,0,0.0,1.0
545,74,0.0,2,1,0,1,2,0.0,0.0472972972972973,0,0.0,1.0
675,33,0.0,2,0,0,1,0,0.0,0.10606060606060606,1,0.0,1.0
581,47,122949.14,1,0,1,0,0,0.6820932704024151,0.031914893617021274,0,0.0,0.0
640,33,81677.22,2,0,0,0,0,2.338541785964607,0.25757575757575757,1,1.0,0.0
850,38,80293.98,1,0,0,0,0,0.6344504449150633,0.19736842105263158,1,0.0,0.0
490,48,155413.06,1,0,0,0,0,0.827007013004843,0.17708333333333334,0,0.0,1.0
710,38,0.0,2,1,0,1,2,0.0,0.11842105263157894,0,0.0,1.0
613,38,67111.65,1,0,1,0,0,0.8541894601899713,0.25,1,1.0,0.0
812,34,103818.43,1,1,0,0,1,0.6252643124725855,0.16176470588235295,1,0.0,0.0
723,20,0.0,2,1,0,1,2,0.0,0.225,0,0.0,0.0
512,36,152169.12,2,0,1,0,0,3.9391130796292027,0.125,1,0.0,0.0
731,52,0.0,1,1,1,1,1,0.0,0.20192307692307693,0,0.0,0.0
650,26,214346.96,2,0,0,0,0,1.6639735039804346,0.17307692307692307,1,1.0,0.0
594,57,0.0,1,0,1,1,0,0.0,0.11403508771929824,1,0.0,0.0
844,40,113348.14,1,0,1,0,0,3.5526418643166293,0.1875,1,0.0,0.0
686,47,170935.94,1,0,1,0,0,0.9870375345902972,0.11702127659574468,0,1.0,0.0
695,52,103023.26,1,1,0,0,1,4.581531967425992,0.16346153846153846,1,1.0,0.0
624,23,0.0,2,1,0,1,2,0.0,0.2826086956521739,0,0.0,1.0
503,37,0.0,2,0,0,1,0,0.0,0.17567567567567569,1,0.0,1.0
535,31,111855.04,2,1,0,0,2,3.0831140888244146,0.24193548387096775,0,0.0,0.0
743,32,140348.56,2,1,0,0,2,0.8596871441733102,0.203125,0,1.0,0.0
702,39,0.0,2,0,0,1,0,0.0,0.21794871794871795,1,0.0,1.0
658,29,145512.84,1,0,0,0,0,7.200747030139518,0.1206896551724138,1,0.0,0.0
677,41,146720.98,2,1,0,0,2,34.95986980680703,0.2073170731707317,0,1.0,0.0
664,32,107209.73,1,1,0,0,1,0.954322456943668,0.328125,1,0.0,0.0
766,38,130933.74,1,1,0,0,1,35.476218007762185,0.19736842105263158,0,1.0,0.0
461,35,0.0,1,0,0,1,0,0.0,0.24285714285714285,0,0.0,1.0
688,36,89772.3,1,0,1,0,0,0.5060882371577974,0.013888888888888888,1,0.0,1.0
678,32,0.0,2,0,0,1,0,0.0,0.171875,0,0.0,0.0
796,24,0.0,2,0,0,1,0,0.0,0.3541666666666667,1,0.0,0.0
803,42,0.0,1,0,1,1,0,0.0,0.13095238095238096,1,0.0,0.0
712,36,100749.5,3,0,1,0,0,1.4238326316359233,0.06944444444444445,1,0.0,0.0
498,31,0.0,2,0,0,1,0,0.0,0.3387096774193548,0,0.0,0.0
850,22,0.0,2,1,0,1,2,0.0,0.11363636363636363,1,0.0,1.0
628,51,123981.31,2,1,0,0,2,3.057707138479523,0.06862745098039216,0,0.0,0.0
539,34,91622.42,1,1,0,0,1,0.6707134366516104,0.1323529411764706,0,1.0,0.0
732,36,126195.81,1,1,0,0,1,0.9476046582247456,0.20833333333333334,1,0.0,0.0
715,41,94267.9,1,1,1,0,1,0.6168472208080872,0.10975609756097561,1,0.0,0.0
651,40,0.0,2,1,0,1,2,0.0,0.1125,1,0.0,0.0
813,34,0.0,2,0,0,1,0,0.0,0.014705882352941176,1,0.0,0.0
692,29,0.0,1,0,1,1,0,0.0,0.15517241379310345,1,0.0,0.0
756,39,100717.85,3,1,1,0,3,1.3720461961141603,0.08974358974358974,0,1.0,0.0
543,36,0.0,2,0,0,1,0,0.0,0.18055555555555555,1,0.0,0.0
790,26,141581.71,2,0,0,0,0,1.4401517766149965,0.17307692307692307,0,0.0,0.0
494,38,0.0,2,1,0,1,2,0.0,0.19736842105263158,1,0.0,1.0
850,39,148586.64,1,1,0,0,1,0.8404589182547406,0.0641025641025641,0,0.0,0.0
703,29,0.0,2,0,0,1,0,0.0,0.3275862068965517,1,0.0,1.0
432,38,0.0,2,0,0,1,0,0.0,0.19736842105263158,1,0.0,1.0
512,32,123403.85,2,0,0,0,0,1.5402148919655338,0.078125,0,1.0,0.0
589,28,0.0,2,0,0,1,0,0.0,0.26785714285714285,1,0.0,0.0
514,46,106511.85,1,0,0,0,0,1.934000891901923,0.07608695652173914,0,0.0,0.0
678,38,0.0,2,0,0,1,0,0.0,0.06578947368421052,0,0.0,0.0
420,34,135549.9,1,0,1,0,0,0.9068573519357755,0.04411764705882353,0,1.0,0.0
679,38,110555.37,2,0,0,0,0,2.3763247017432843,0.19736842105263158,1,1.0,0.0
595,31,0.0,2,0,0,1,0,0.0,0.14516129032258066,1,0.0,0.0
713,52,185891.54,1,1,1,0,1,4.008825856572391,0.009615384615384616,0,0.0,0.0
833,59,130854.59,1,1,1,0,1,4.259101496182729,0.025423728813559324,1,1.0,0.0
690,42,92578.14,2,0,0,0,0,1.307386642866423,0.08333333333333333,0,0.0,0.0
731,21,132312.06,1,0,1,0,0,1.2404512243347032,0.40476190476190477,0,1.0,0.0
608,62,144976.5,1,0,1,0,0,0.8244935665712734,0.13709677419354838,0,0.0,0.0
479,48,87070.23,1,1,0,0,1,1.0166125280379172,0.11458333333333333,1,0.0,1.0
519,42,0.0,2,1,0,1,2,0.0,0.20238095238095238,1,0.0,0.0
731,47,115414.19,3,0,1,0,0,0.6019442808946296,0.031914893617021274,0,0.0,0.0
617,61,91070.43,1,1,0,0,1,0.8942433369268515,0.12295081967213115,1,0.0,1.0
756,29,117412.19,2,0,0,0,0,24.011114723992875,0.08620689655172414,1,0.0,1.0
848,31,90018.45,2,0,0,0,0,0.4660932788730393,0.14516129032258066,1,1.0,0.0
809,24,0.0,2,0,0,1,0,0.0,0.1875,0,0.0,0.0
698,56,112414.81,2,0,1,0,0,1.1961182988161052,0.026785714285714284,1,1.0,0.0
779,33,158456.76,1,1,1,0,1,0.804341196268544,0.045454545454545456,1,1.0,0.0
606,35,0.0,1,0,1,1,0,0.0,0.21428571428571427,1,0.0,1.0
612,58,149641.53,1,1,0,0,1,1.2993970768901066,0.02586206896551724,0,1.0,0.0
663,33,122528.18,1,0,0,0,0,0.6243114663970941,0.25757575757575757,0,0.0,1.0
549,45,143734.01,2,1,0,0,2,1.4909334935456922,0.07777777777777778,0,1.0,0.0
675,32,155663.31,1,0,0,0,0,1.5939366366829455,0.078125,0,0.0,0.0
669,35,0.0,1,1,1,1,1,0.0,0.21428571428571427,0,0.0,0.0
571,34,101736.66,1,1,0,0,1,0.519986081456802,0.04411764705882353,0,1.0,0.0
500,37,125822.21,1,0,0,0,0,1.1264398965075784,0.25675675675675674,1,0.0,1.0
628,37,0.0,2,1,0,1,2,0.0,0.013513513513513514,1,0.0,0.0
559,34,0.0,2,1,0,1,2,0.0,0.1323529411764706,1,0.0,0.0
769,27,0.0,1,1,0,1,1,0.0,0.09259259259259259,0,0.0,0.0
733,31,157791.07,2,0,0,0,0,0.8864875527126173,0.20967741935483872,1,1.0,0.0
750,22,0.0,2,1,0,1,2,0.0,0.25,1,0.0,0.0
583,42,0.0,2,0,0,1,0,0.0,0.10714285714285714,0,0.0,0.0
468,42,181627.14,2,0,0,0,0,1.0518780427729548,0.2261904761904762,1,1.0,0.0
727,57,109679.72,1,1,0,0,1,35.476218007762185,0.02631578947368421,0,0.0,1.0
618,37,96652.86,1,0,1,0,0,0.979383994309304,0.14864864864864866,0,0.0,0.0
617,40,190008.32,2,1,0,0,2,1.7749671832280047,0.1375,1,0.0,0.0
793,41,0.0,2,0,0,1,0,0.0,0.23170731707317074,1,0.0,1.0
630,43,0.0,2,1,0,1,2,0.0,0.22093023255813954,1,0.0,0.0
765,43,148962.76,1,1,1,0,1,0.8566992832465311,0.10465116279069768,1,1.0,0.0
546,28,0.0,1,0,0,1,0,0.0,0.30357142857142855,1,0.0,0.0
614,30,131344.52,2,0,0,0,0,2.3977761729055866,0.11666666666666667,0,1.0,0.0
593,29,101713.84,3,0,0,0,0,0.7556974022777351,0.1896551724137931,0,1.0,0.0
613,34,0.0,1,1,0,1,1,0.0,0.10294117647058823,1,0.0,1.0
655,38,0.0,2,0,0,1,0,0.0,0.11842105263157894,1,0.0,0.0
700,27,137963.07,1,0,0,0,0,15.332995102130633,0.24074074074074073,0,0.0,0.0
826,29,129938.07,1,1,0,0,1,0.6831599619624511,0.15517241379310345,0,0.0,1.0
652,45,151421.44,1,1,0,0,1,1.3128901751194333,0.05555555555555555,1,1.0,0.0
755,45,135643.0,1,0,1,0,0,0.944454176882245,0.16666666666666666,0,1.0,0.0
538,39,122773.5,2,1,0,0,2,2.0998380654880404,0.0641025641025641,1,0.0,1.0
729,34,152303.8,1,0,0,0,0,12.556281322935705,0.10294117647058823,1,0.0,0.0
